pitcher,Pitches,Whiff,xWhiff,In_Whiff,IZ.Pitches,IZ.Swing,IZ.xSwing,IZ,OOZ.Pitches,OOZ.Swing,OOZ.xSwing,OOZ,xwOBA,wOBA,In_wOBA,Command,Season,S_ERA,player_name
502202,1071,0.13165,0.10797,0.021623119,548,0.68248,0.67452,-0.005652692,523,0.21989,0.29619,-0.034829505,0.3374,0.2769,-0.005175618,-0.776059906,2021,3.2744,Brad Boxberger
502210,17,0,0.10359,-0.008256168,8,0.625,0.60849,7.99E-04,9,0.22222,0.33094,-0.005630319,0.3283,0.79,0.002341825,4.14958467,2021,3.9926,Josh Reddick
502239,647,0.09119,0.10164,-0.012623634,311,0.64309,0.64879,-0.011840837,336,0.26488,0.25578,0.009673648,0.3285,0.3429,0.00247986,-0.078972271,2021,4.357,Trevor Cahill
502273,4,0,0.07045,-0.001579254,3,0,0.44912,-0.006729732,1,0,0.04956,-2.67E-04,NA,NA,NA,NA,2021,NA,Mike Freeman
502327,480,0.125,0.11423,0.008004817,232,0.7069,0.71406,-0.008077851,248,0.31048,0.33835,-0.010961009,0.3378,0.319,0.001863064,-0.781078091,2021,3.9446,Hector Santiago
502522,295,0.09153,0.09999,-0.009672368,144,0.72222,0.66,0.016241106,151,0.28477,0.31733,-0.011424747,0.3403,0.3633,4.57E-04,-0.627724,2021,4.3986,Justin Miller
502593,135,0.11111,0.11537,-0.001295475,50,0.62,0.66325,-0.010613974,85,0.25882,0.30093,-0.00531238,0.3269,0.379,7.32E-04,2.064185882,2021,3.8464,Jake Petricka
502624,852,0.09977,0.10746,-0.007559746,403,0.68486,0.68597,-0.015217065,449,0.25835,0.30904,-0.015388952,0.3377,0.3715,0.005699032,-0.988437481,2021,4.4995,Chase Anderson
502706,835,0.10778,0.10879,-0.001225302,438,0.65982,0.64008,0.004800379,397,0.267,0.31114,-0.022518633,0.3446,0.3524,0.008976678,0.201926762,2021,4.5589,Derek Holland
502748,95,0.07368,0.10395,-0.011285303,44,0.70455,0.63345,0.005234801,51,0.19608,0.22421,-0.00424865,0.3304,0.4269,1.05E-04,-0.421507347,2021,4.3308,Brad Peacock
503285,189,0.12698,0.12645,-0.003956234,93,0.66667,0.66952,-0.013575617,96,0.28125,0.27362,0.003261053,0.3218,0.2989,-8.77E-04,2.693194213,2021,3.742,Darren O'Day
503449,1551,0.08769,0.10465,-0.018356404,724,0.6837,0.63928,0.01766723,827,0.24909,0.27892,-0.017181882,0.3327,0.3306,-0.012068628,0.674501015,2021,3.8089,Wily Peralta
503556,11,0,0.0663,-0.003282131,2,0.5,0.2415,0.003036958,9,0.44444,0.21383,0.01266215,0.3016,0,-0.001215815,17.60052306,2021,2.5856,Marwin Gonzalez
503569,595,0.10588,0.09957,0.003565076,273,0.61905,0.63591,-0.021444277,322,0.22671,0.24938,-0.013011404,0.3242,0.3418,-9.65E-04,0.755805469,2021,3.6924,Rafael Dolis
505447,35,0.08571,0.13335,-0.006503962,14,0.71429,0.70462,0.003617357,21,0.2381,0.31748,-0.006406087,0.3368,0.63,0.00355097,0.831423123,2021,4.3044,Brandon Dickson
506433,2775,0.12072,0.09744,0.020483253,1475,0.65898,0.66187,-0.013812803,1300,0.25769,0.27228,0.010495337,0.3432,0.3098,0.007330554,-2.70721687,2021,4.0633,Yu Darvish
506702,76,0.02632,0.06465,-0.01015889,46,0.58696,0.4994,0.006718619,30,0.13333,0.13364,8.71E-04,0.3499,0.4308,0.001844432,-3.505304084,2021,4.6543,Sandy Leon
517008,1098,0.1275,0.06559,0.046230919,491,0.70061,0.61533,0.05545266,607,0.31796,0.19311,0.10273087,0.3339,0.3451,0.003620257,-4.414889019,2021,3.6939,Alex Colome
518397,259,0.09266,0.0873,0.002467994,127,0.62205,0.63455,-0.008746312,132,0.29545,0.29696,0.009978188,0.3452,0.3182,-0.002313792,-1.941767726,2021,3.9084,Scott Alexander
518435,48,0.08333,0.11048,-0.005393215,25,0.8,0.62325,0.015910819,23,0.13043,0.33252,-0.022143883,0.346,0.5143,0.0025492,1.526032893,2021,4.2513,Manny Barreda
518489,199,0.1206,0.10382,0.004847643,105,0.7619,0.69332,0.021096836,94,0.21277,0.25382,-0.006932967,0.3419,0.341,-3.96E-04,-3.901761645,2021,4.3029,Ryan Brasier
518516,2298,0.09617,0.09498,-0.001128665,1227,0.67074,0.66544,-0.005345411,1071,0.27451,0.29664,-0.002258609,0.3465,0.3221,-0.002314537,-2.841090808,2021,4.0956,Madison Bumgarner
518553,1236,0.0801,0.09528,-0.01222405,544,0.61213,0.66375,-0.042926576,692,0.25145,0.25307,0.016244477,0.3259,0.3184,-0.005818209,-0.99311454,2021,3.7782,Steve Cishek
518586,7,0,0.05976,-0.002103145,5,0.4,0.56858,-0.003951296,2,0.5,0.2473,0.003169129,0.3767,0.3,-2.54E-04,-7.567806698,2021,4.6176,Charlie Culberson
518617,1101,0.13351,0.10185,0.025433765,526,0.64639,0.68524,-0.041348728,575,0.24696,0.26157,0.00262183,0.3356,0.3124,0.001095349,-2.552492508,2021,3.4425,Jake Diekman
518633,1003,0.13659,0.11754,0.011951053,488,0.67213,0.68399,-0.020436651,515,0.3068,0.30799,-3.13E-04,0.34,0.294,-0.004133373,-0.392193345,2021,3.4075,Danny Duffy
518774,2225,0.08,0.10966,-0.030830397,1142,0.67426,0.65335,-0.004076462,1083,0.26962,0.31341,-0.029130657,0.338,0.3694,0.010275429,0.734416875,2021,5.2294,Matt Harvey
518813,998,0.12425,0.12629,-0.00448334,467,0.66809,0.63863,0.012156308,531,0.28625,0.29599,0.002718042,0.3319,0.3239,-8.67E-04,3.220862443,2021,3.8565,Greg Holland
518858,309,0.13269,0.11258,0.011670086,153,0.80392,0.68763,0.048030252,156,0.24359,0.25142,0.007398063,0.3314,0.3614,9.86E-04,-1.40305155,2021,4.1565,Nate Jones
518876,2414,0.08948,0.10202,-0.012324893,1236,0.69417,0.65685,0.020496432,1178,0.26401,0.29598,-0.003531025,0.3398,0.3238,-0.004151235,-0.874387187,2021,4.2386,Merrill Kelly
518886,977,0.18117,0.12292,0.043767155,441,0.63039,0.67802,-0.05089261,536,0.30784,0.2923,0.020038363,0.3251,0.2409,-0.005415445,2.077973506,2021,2.2103,Craig Kimbrel
519008,513,0.07992,0.09181,-0.012818008,225,0.72444,0.6349,0.038499331,288,0.29861,0.26422,0.032357062,0.3289,0.2862,-0.00680413,-0.129367998,2021,4.1062,T. J. McFarland
519043,1251,0.09193,0.10032,-0.013011386,616,0.68994,0.65783,0.0091058,635,0.25669,0.29868,-0.023136879,0.3419,0.3679,0.007071773,-1.296313242,2021,4.8708,Matt Moore
519048,17,0,0.10569,-0.007462907,7,0.57143,0.65409,-0.002572108,10,0.4,0.32293,0.007541584,0.3161,0.225,2.26E-05,3.879247302,2021,3.8346,Mitch Moreland
519076,504,0.15278,0.10299,0.03426881,225,0.61778,0.62943,-0.016913672,279,0.26165,0.23185,0.026211813,0.3271,0.2292,-0.006964982,0.389020215,2021,2.6636,Jimmy Nelson
519141,419,0.11217,0.09725,0.008213172,225,0.68,0.69094,-0.020683484,194,0.1701,0.28429,-0.043978623,0.3512,0.2581,-0.005232205,-4.836275543,2021,3.8346,Drew Pomeranz
519151,937,0.14301,0.13164,0.005917305,482,0.65768,0.63416,0.009116729,455,0.32967,0.32453,0.0138792,0.3299,0.2468,-0.005936831,5.03394146,2021,3.1585,Ryan Pressly
519203,15,0.06667,0.07804,-8.00E-04,5,0.6,0.81009,-0.006899864,10,0,0.18726,-0.007389026,0.327,0.2333,-4.70E-04,-11.10707937,2021,4.8557,Anthony Rizzo
519242,738,0.12873,0.12683,-0.0028073,365,0.66849,0.67813,-0.020588578,373,0.30295,0.34926,-0.019857889,0.3353,0.3448,0.011880342,2.605994741,2021,4.4184,Chris Sale
519293,1047,0.149,0.11424,0.025988507,470,0.64681,0.62224,0.004730169,577,0.33795,0.29285,0.047193057,0.3338,0.2974,-7.86E-04,2.519696638,2021,3.1274,Will Smith
519299,68,0.04412,0.08987,-0.015807685,24,0.75,0.5023,0.024368707,44,0.34091,0.22484,0.024744937,0.3202,0.4548,0.002703229,5.685256081,2021,4.1642,Eric Sogard
519326,978,0.12065,0.1124,0.006220135,497,0.71026,0.66771,0.025332553,481,0.26195,0.28511,-0.001272169,0.3404,0.2979,-0.007033682,-0.862268129,2021,3.6731,Hunter Strickland
519443,505,0.08515,0.11756,-0.025405773,231,0.61039,0.61989,-0.01719465,274,0.22628,0.2816,-0.019708072,0.3379,0.4038,0.006631058,1.971222746,2021,4.7178,Brandon Workman
519455,82,0.02439,0.10464,-0.0253319,38,0.78947,0.64122,0.027895073,44,0.25,0.26787,-2.38E-04,0.3387,0.4404,6.69E-04,-0.629870278,2021,4.8263,Jordan Zimmermann
520980,56,0.14286,0.1087,0.00350982,28,0.82143,0.70633,0.012995653,28,0.28571,0.2813,0.004008587,0.3606,0.24,-8.57E-04,-5.998027173,2021,4.4212,Pedro Baez
521230,1080,0.19722,0.12443,0.058697747,544,0.80147,0.70615,0.063922996,536,0.34515,0.3089,0.042152474,0.3322,0.2047,-0.00633899,0.409174961,2021,2.5686,Liam Hendriks
523260,712,0.11657,0.11658,0.001459529,367,0.57221,0.64486,-0.059509183,345,0.25507,0.30907,-0.023194721,0.3403,0.2644,-0.009700086,1.244822773,2021,3.0115,Joe Kelly
527048,1861,0.08329,0.10695,-0.023619864,918,0.65795,0.66352,-0.014000635,943,0.26617,0.30388,-0.019404368,0.3371,0.3656,0.014994078,-0.103991082,2021,5.3285,Martin Perez
527054,90,0.05556,0.10218,-0.01525456,45,0.68889,0.70012,-0.003507321,45,0.26667,0.29748,-0.004895838,0.3385,0.3575,2.03E-04,-2.539637788,2021,4.551,Julio Teheran
528748,736,0.05842,0.09682,-0.02838249,403,0.63772,0.67296,-0.030721503,333,0.2042,0.28147,-0.035149774,0.3451,0.3438,-0.004066287,-3.259240364,2021,4.5526,Humberto Castellanos
533167,1052,0.10361,0.1228,-0.020115694,499,0.6994,0.64793,0.026062452,553,0.30561,0.30125,0.010706233,0.3293,0.3964,0.012213572,3.04593985,2021,5.0315,Matt Shoemaker
534812,20,0.05,0.14849,-0.010074374,8,0.625,0.71337,-0.005909344,12,0.33333,0.32498,5.87E-04,0.315,0.7625,0.00246731,5.215081453,2021,3.9116,Kevin Quackenbush
534910,88,0.04545,0.09579,-0.017222732,38,0.63158,0.69471,-0.014475392,50,0.16,0.26339,-0.017814406,0.3302,0.5368,0.003114978,-2.647803847,2021,4.7194,Jesse Hahn
541640,392,0.08418,0.08173,-0.002186014,228,0.69298,0.67932,-0.007597151,164,0.26829,0.24979,0.011673895,0.3459,0.3014,-0.003461419,-5.922722899,2021,4.2785,Erasmo Ramirez
541650,16,0.1875,0.08389,0.007247209,7,1,0.68052,0.013582788,9,0.44444,0.14153,0.01329503,0.3108,0.2286,-1.80E-05,-3.826403538,2021,4.2,Hernan Perez
542585,1053,0.09592,0.1002,-0.001699966,541,0.65989,0.6718,-0.018090186,512,0.22461,0.26453,-0.02168068,0.3393,0.3052,-0.007134262,-2.560374958,2021,3.7655,Jose Cisnero
542881,2604,0.11636,0.10034,0.010274784,1364,0.72581,0.68696,0.027060775,1240,0.32742,0.31065,0.025010766,0.3428,0.3258,0.005493302,-2.360461345,2021,4.3826,Tyler Anderson
542882,848,0.0967,0.11723,-0.020225404,423,0.69267,0.68908,-0.014497763,425,0.26353,0.29936,-0.023042624,0.3335,0.3758,0.012467257,0.059321326,2021,5.0968,Matt Andriese
542888,679,0.13549,0.08784,0.029691987,340,0.71765,0.67441,0.017845431,339,0.27729,0.26445,0.012307194,0.3404,0.3707,0.009587614,-3.92036528,2021,4.2498,Shawn Armstrong
542914,947,0.11932,0.11492,0.001928388,464,0.63147,0.64111,-0.028111026,483,0.27743,0.28754,0.008653044,0.3331,0.3283,9.76E-04,1.68839562,2021,3.7039,Anthony Bass
542947,666,0.10661,0.07494,0.02383233,395,0.7038,0.61435,0.04957182,271,0.36162,0.25987,0.078061462,0.3517,0.2565,-0.0139818,-4.195396611,2021,3.2035,Richard Bleier
542960,571,0.12084,0.12165,-0.006960267,271,0.68266,0.68043,-0.011326555,300,0.22333,0.29909,-0.03701311,0.3251,0.3669,0.005907417,2.063058795,2021,4.2941,Brad Brach
542992,24,0.08333,0.07984,7.45E-04,13,0.61538,0.68704,-0.003409141,11,0.36364,0.14781,0.014141358,0.3493,0.6917,0.003175375,-9.977281726,2021,4.9299,Andy Burns
543022,566,0.12014,0.07085,0.032833427,232,0.63793,0.65056,-0.018238467,334,0.27545,0.20594,0.055269072,0.3251,0.3157,-0.002263256,-3.830876149,2021,3.2637,Tyler Chatwood
543037,2971,0.14406,0.1265,0.015042633,1450,0.66345,0.67488,-0.030172892,1521,0.31887,0.32238,0.005990301,0.3278,0.2819,0.006534942,3.02821902,2021,3.5939,Gerrit Cole
543045,296,0.11149,0.11502,-0.006196125,150,0.63333,0.66462,-0.02400629,146,0.36986,0.32529,0.029912795,0.3329,0.2987,-0.00220072,1.812531944,2021,3.7059,Adam Conley
543056,530,0.11698,0.10478,0.005191377,249,0.74699,0.62047,0.062520872,281,0.32028,0.27448,0.034194486,0.3442,0.3254,0.001189169,-0.315041202,2021,4.2836,Danny Coulombe
543101,2555,0.10959,0.1167,-0.006864503,1324,0.68202,0.65222,0.016271388,1231,0.27457,0.30377,-0.003618078,0.3388,0.2845,-0.018695805,0.993032323,2021,3.1263,Anthony DeSclafani
543135,2921,0.12564,0.12155,0.001345236,1608,0.68657,0.67747,-0.002784815,1313,0.30312,0.32723,-0.007648491,0.3403,0.3116,0.00762834,0.776738625,2021,4.3204,Nathan Eovaldi
543238,115,0.15652,0.1045,0.017192417,59,0.77966,0.73633,0.0053837,56,0.30357,0.25848,0.004019655,0.3396,0.1479,-0.00307949,-5.267802626,2021,3.8795,Anthony Gose
543243,2229,0.10543,0.11399,-0.010887441,1052,0.60741,0.64607,-0.041181063,1177,0.26593,0.2808,0.008126967,0.3313,0.3076,-0.001844998,1.452603666,2021,3.7892,Sonny Gray
543258,29,0.10345,0.15825,-0.007625714,13,0.30769,0.57633,-0.020434414,16,0.5,0.4063,0.0077,0.3289,0.4143,9.70E-04,12.50786138,2021,3.0934,Preston Guilmet
543272,1071,0.07656,0.09381,-0.016630852,546,0.61905,0.65767,-0.041711582,525,0.21524,0.266,-0.022766525,0.3455,0.3139,-0.006461101,-3.365944848,2021,4.0821,Brad Hand
543278,31,0.03226,0.11238,-0.008810135,10,0.5,0.68764,-0.008068041,21,0.38095,0.28556,0.015422225,0.3264,0.4857,0.001440321,0.338023736,2021,4.1924,Blaine Hardy
543294,2809,0.08971,0.11082,-0.026169488,1363,0.65664,0.65905,-0.015107644,1446,0.32296,0.34096,0.003344195,0.3337,0.3535,0.016220794,2.041941975,2021,5.2533,Kyle Hendricks
543339,841,0.16171,0.10756,0.042283113,421,0.76485,0.67372,0.05672475,420,0.28571,0.29592,0.009222063,0.3325,0.2988,0.00573961,-0.059550272,2021,3.6526,Daniel Hudson
543351,391,0.13043,0.12357,0.001892022,174,0.67816,0.64103,0.006413699,217,0.25806,0.29959,-0.007994261,0.3342,0.2994,-0.001196168,2.644261743,2021,3.7162,Jay Jackson
543456,34,0.05882,0.08847,-0.004305403,18,0.72222,0.69818,0.001214314,16,0.125,0.21672,-0.005651805,0.3388,0.5625,0.001947219,-6.106335022,2021,4.7109,Kyle Lobstein
543475,2970,0.10505,0.11625,-0.011507239,1434,0.69735,0.65183,0.029753724,1536,0.27344,0.29385,0.001290212,0.3326,0.3595,0.014280526,1.59212273,2021,5.0956,Jordan Lyles
543507,1106,0.15642,0.1207,0.026952289,555,0.72973,0.69294,0.012227755,551,0.28675,0.30153,-5.02E-04,0.3377,0.2992,0.002297629,-0.36522421,2021,3.6004,Trevor May
543521,967,0.13961,0.13,0.004908788,503,0.63817,0.66475,-0.033484761,464,0.31681,0.32051,0.001499904,0.3408,0.244,-0.010258039,1.803331201,2021,2.9762,Collin McHugh
543548,241,0.12448,0.14078,-0.011534911,95,0.68421,0.62723,0.008998934,146,0.34247,0.31635,0.011131895,0.3108,0.3977,0.009812892,8.720534299,2021,4.1445,Tommy Milone
543594,502,0.08765,0.09905,-0.017781611,251,0.70518,0.6915,-0.013151062,251,0.21514,0.28501,-0.034763707,0.3449,0.3722,0.001523666,-3.75033895,2021,4.7571,Sean Nolin
543606,1848,0.09578,0.11685,-0.022070302,909,0.71837,0.69208,0.012391196,939,0.26624,0.31146,-0.026133903,0.3303,0.319,-1.13E-04,0.727951581,2021,4.537,Jake Odorizzi
543699,131,0.0687,0.11257,-0.017076228,58,0.7069,0.61542,0.012868581,73,0.24658,0.29565,-0.01180874,0.3388,0.3952,0.002973399,2.0197741,2021,4.4775,Tanner Roark
543766,1360,0.11176,0.09505,0.01065503,641,0.70983,0.66708,0.020499026,719,0.27538,0.25515,0.019529021,0.3342,0.317,-0.008257053,-2.32653994,2021,3.5727,Bryan Shaw
543883,183,0.11475,0.0969,0.004797842,95,0.77895,0.70058,0.011472631,88,0.26136,0.27688,-0.007354015,0.3287,0.2351,-0.006218414,-2.186185599,2021,3.7871,Nick Vincent
543901,160,0.1,0.08252,0.009717426,76,0.64474,0.60653,4.27E-04,84,0.2619,0.266,0.009005245,0.3396,0.5156,0.007901125,-1.214012621,2021,4.3043,Ryan Weber
544727,1014,0.12722,0.09827,0.025171091,509,0.66012,0.65611,-0.003700542,505,0.28317,0.27526,0.024046453,0.3414,0.3442,0.008161695,-2.024371163,2021,3.9891,Jeurys Familia
544931,362,0.09669,0.10527,-0.009531176,158,0.56329,0.61794,-0.032596858,204,0.19608,0.25894,-0.025023768,0.3291,0.321,-0.002839963,1.60985086,2021,3.771,Stephen Strasburg
545333,1787,0.12703,0.10357,0.021099905,850,0.62941,0.66096,-0.031563937,937,0.29136,0.26846,0.036385186,0.3298,0.2858,-0.001264137,-0.263200082,2021,3.2465,Trevor Bauer
545343,538,0.12639,0.11323,0.005873292,266,0.7594,0.67575,0.045672734,272,0.26838,0.28148,0.002866682,0.3335,0.2383,-0.012026684,-0.233405064,2021,3.4612,Louis Head
546991,28,0.07143,0.06843,-4.69E-04,11,0.90909,0.77656,0.004722854,17,0.11765,0.107,0.00300492,0.3244,0.5667,3.26E-04,-12.47273922,2021,5.0575,Albert Almora
547001,543,0.1105,0.11522,-0.008981728,284,0.67606,0.66077,6.43E-04,259,0.2471,0.30971,-0.030838588,0.3409,0.3416,0.001284142,0.351787374,2021,4.282,Cody Poteet
547176,153,0.0915,0.09465,-0.002998368,89,0.70787,0.60564,0.027560291,64,0.23438,0.25568,-0.003563183,0.3481,0.3857,0.002204516,-1.681064699,2021,4.4825,Dan Camarena
547179,484,0.12397,0.10917,0.006805694,221,0.70588,0.64687,0.02374299,263,0.28137,0.30068,0.002490366,0.3279,0.3131,-0.005749317,2.092829251,2021,3.4796,Michael Lorenzen
547942,1785,0.08908,0.11258,-0.025462917,820,0.63902,0.63557,-2.11E-04,965,0.2601,0.29213,-0.012480048,0.3369,0.3106,-0.013029743,1.304257457,2021,3.7638,Kwang Hyun Kim
547943,2680,0.09664,0.11372,-0.019239903,1329,0.64409,0.66304,-0.025485491,1351,0.30274,0.33098,-0.015208957,0.3371,0.3204,0.003863536,1.317487658,2021,4.4229,Hyun Jin Ryu
547973,999,0.16817,0.10144,0.052188261,481,0.64033,0.65151,-0.027116504,518,0.25676,0.2609,0.003568977,0.3376,0.3054,0.004516137,-1.41036135,2021,3.0015,Aroldis Chapman
548384,869,0.14499,0.10215,0.033092678,416,0.64904,0.65169,-0.009775614,453,0.30022,0.28301,0.027407155,0.3384,0.301,0.001921035,-0.814602303,2021,3.3227,Brooks Raley
548389,1672,0.10048,0.11965,-0.021501836,847,0.69303,0.65977,0.012586055,825,0.24242,0.32629,-0.057026381,0.3383,0.3413,0.005603722,1.66255736,2021,4.7995,Ross Stripling
552640,971,0.1586,0.12178,0.028155343,465,0.69892,0.62522,0.037790092,506,0.39921,0.33407,0.053699927,0.3372,0.2593,-0.009903666,3.773706153,2021,2.6455,Andrew Kittredge
553902,51,0.01961,0.07385,-0.009936628,19,0.52632,0.50646,1.79E-04,32,0.15625,0.14089,0.00139784,0.3106,0.2133,-0.003448147,3.016134868,2021,3.7894,Willians Astudillo
554340,922,0.12581,0.10985,0.012571758,501,0.68064,0.65753,2.11E-04,421,0.28979,0.3036,0.003834545,0.3442,0.2913,-0.00257592,-0.644264676,2021,3.6117,Yimi Garcia
554430,3201,0.12402,0.10678,0.011966676,1646,0.71507,0.66844,0.025987087,1555,0.29968,0.31212,0.010344019,0.3399,0.2613,-0.018898292,-0.504979369,2021,2.8413,Zack Wheeler
554431,1049,0.13251,0.10072,0.025225587,499,0.72946,0.6801,0.02182253,550,0.26909,0.26801,0.016564459,0.3377,0.2639,-0.014942973,-2.541947486,2021,2.8908,Tyler Matzek
570240,65,0.18462,0.11985,0.015503618,33,0.75758,0.65517,0.015185029,32,0.125,0.2491,-0.00817187,0.3375,0.6125,0.004159878,-0.302396379,2021,3.988,Felix Pena
570257,758,0.12929,0.10898,0.016304279,332,0.63554,0.66565,-0.031433318,426,0.34507,0.29973,0.044480813,0.3247,0.342,0.005448218,1.689581485,2021,3.5665,Joely Rodriguez
570488,684,0.08626,0.10656,-0.016864494,311,0.63987,0.6841,-0.039354622,373,0.23324,0.27324,-0.019802201,0.3258,0.3247,-0.003712166,-0.292440649,2021,4.0026,Phillips Valdez
570632,1696,0.09021,0.09554,-0.007425816,781,0.6863,0.64245,0.023326006,915,0.27213,0.26243,0.015422947,0.3329,0.3713,0.007476451,-0.783268604,2021,4.7635,Jose Urena
570663,1179,0.10857,0.10715,-0.003137918,598,0.71237,0.7012,-0.002485634,581,0.25301,0.30083,-0.029015097,0.3397,0.3265,0.001913845,-2.231013572,2021,4.3716,Hansel Robles
570666,949,0.1138,0.13992,-0.024173274,456,0.64912,0.63341,-0.00324417,493,0.29817,0.3377,-0.01582214,0.3318,0.2892,-0.010393894,5.902251983,2021,3.4957,Luis Cessa
571479,83,0.13253,0.11808,0.006751252,37,0.75676,0.66909,0.012956334,46,0.43478,0.30156,0.032650899,0.3192,0.4711,0.00379171,3.200182442,2021,3.8329,Andrew Bellatti
571510,1273,0.10605,0.11977,-0.015026625,662,0.69033,0.66587,-0.003092088,611,0.30933,0.33685,-0.014675099,0.3403,0.3246,-0.001138993,1.422253156,2021,4.1627,Matt Boyd
571521,996,0.13755,0.09699,0.031408097,422,0.68246,0.65247,0.006834796,574,0.24739,0.2517,0.015447812,0.3285,0.3393,0.006714417,-0.769795119,2021,3.7304,Rex Brothers
571578,2750,0.112,0.11954,-0.013383756,1246,0.66132,0.62573,0.019970094,1504,0.31848,0.30922,0.018756051,0.335,0.3644,0.016916974,3.139113315,2021,5.0886,Patrick Corbin
571656,722,0.10803,0.12009,-0.010724284,320,0.7,0.68432,-0.00187091,402,0.25124,0.30589,-0.037954517,0.325,0.3832,0.008539122,1.97236868,2021,4.5891,Buck Farmer
571666,152,0.04605,0.08735,-0.021373708,75,0.68,0.59657,0.010237156,77,0.23377,0.22623,0.002677842,0.329,0.4756,0.005256882,0.029758277,2021,4.8358,Mike Fiers
571670,1057,0.10407,0.11724,-0.012272333,524,0.68321,0.68995,-0.021086422,533,0.29268,0.32249,-0.00373961,0.3356,0.2722,-0.010847974,0.401518787,2021,3.5282,Dylan Floro
571676,260,0.07692,0.10272,-0.016678038,127,0.70866,0.63069,0.028296037,133,0.22556,0.24664,-0.007115663,0.329,0.4331,0.004942171,0.470095554,2021,4.7851,Seth Frankoff
571710,869,0.11507,0.11999,-0.006095379,404,0.67327,0.69672,-0.027592893,465,0.22366,0.31243,-0.042362839,0.3272,0.3278,0.00325796,1.284234597,2021,4.1037,Mychal Givens
571735,461,0.08677,0.10759,-0.017705585,205,0.73659,0.68154,0.01409648,256,0.25,0.28164,-0.011418988,0.3264,0.3556,0.003084883,0.072888145,2021,4.6622,David Hale
571760,2247,0.12639,0.11704,0.009073319,1049,0.67016,0.68122,-0.024486418,1198,0.32387,0.31408,0.024290387,0.3326,0.3388,0.019312679,0.96344969,2021,4.6251,Andrew Heaney
571788,10,0,0.01571,4.27E-04,3,0.33333,0.48164,-0.002049786,7,0.28571,0.00826,0.011388571,0.2924,0.3,-2.70E-04,-2.228411435,2021,4.1288,Brock Holt
571800,340,0.10294,0.11545,-0.010975654,164,0.71951,0.64129,0.022691188,176,0.25,0.26929,-7.75E-04,0.3306,0.3159,-0.008438718,1.551719198,2021,3.7815,Drew Hutchison
571871,349,0.10315,0.10437,-0.006301813,168,0.70238,0.62464,0.028774574,181,0.27624,0.27243,0.002043734,0.3372,0.3703,0.003070642,0.438905156,2021,4.4368,Ian Krol
571882,278,0.14388,0.12961,0.002740171,122,0.72131,0.66843,0.015310974,156,0.30128,0.30196,-0.0010702,0.3288,0.3492,0.001543413,2.827855074,2021,3.8774,Derek Law
571901,825,0.11394,0.07753,0.025602671,434,0.61751,0.64811,-0.036346532,391,0.29412,0.26126,0.036817539,0.3491,0.2421,-0.017263803,-5.038236111,2021,2.6087,Aaron Loup
571912,20,0.1,0.08203,0.002753346,9,0.77778,0.62801,0.006883099,11,0.36364,0.14686,0.013513371,0.3265,0.58,0.001443274,-3.82690667,2021,4.3478,Luke Maile
571927,2554,0.09554,0.11164,-0.018023281,1369,0.65303,0.67783,-0.034546637,1185,0.25316,0.31144,-0.044181264,0.3444,0.3265,0.001806966,-1.182533266,2021,4.4607,Steven Matz
571945,715,0.07692,0.11427,-0.029545402,392,0.65306,0.66001,-0.008101571,323,0.27864,0.3124,-0.003665511,0.3417,0.3059,-0.00676951,0.264444571,2021,4.2385,Miles Mikolas
571946,274,0.09124,0.09411,-0.006864223,140,0.70714,0.6986,-0.003053304,134,0.14179,0.26708,-0.044508911,0.3409,0.4379,0.002532129,-4.439650524,2021,4.6832,Shelby Miller
571948,382,0.10995,0.11518,-0.005163881,206,0.62136,0.68786,-0.04222543,176,0.29545,0.33719,-0.012749639,0.3456,0.4117,0.015509702,-0.726402493,2021,4.8167,Hoby Milner
571951,67,0.07463,0.09468,-0.006915835,36,0.63889,0.6461,-0.005958119,31,0.32258,0.21302,0.01869738,0.3419,0.3471,9.05E-04,-3.826669056,2021,4.4641,Bryan Mitchell
572020,24,0.125,0.08488,0.003487209,9,0.66667,0.58603,-1.95E-04,15,0.4,0.25,0.010409489,0.3209,0.14,-7.61E-04,2.188896159,2021,3.6849,James Paxton
572070,2319,0.09918,0.10929,-0.010312835,1197,0.71763,0.66222,0.025115041,1122,0.2451,0.28441,-0.018669832,0.3393,0.3676,0.007545183,-0.748847927,2021,4.8756,Garrett Richards
572125,497,0.08048,0.1103,-0.02126532,246,0.70325,0.67059,0.012146296,251,0.24701,0.31161,-0.031133061,0.3442,0.3114,-0.006250857,-0.944232544,2021,4.3148,Sam Selman
572143,661,0.07716,0.10254,-0.012929029,365,0.70959,0.66661,0.029148812,296,0.2027,0.26598,-0.028732146,0.3418,0.3331,-0.001655497,-2.452771763,2021,4.5932,Burch Smith
572193,928,0.15948,0.12092,0.026609871,409,0.7066,0.65428,0.020820504,519,0.31407,0.29231,0.027810867,0.3155,0.2485,-0.01119652,4.37531961,2021,2.4916,Ryan Tepera
572761,26,0,0.08453,-0.00755888,11,0.54545,0.62041,-0.003563683,15,0.13333,0.16875,0.001250196,0.3229,0.4167,7.16E-05,-2.085886768,2021,4.3226,Matt Carpenter
572888,457,0.08972,0.09584,-0.009879196,217,0.64516,0.65679,-0.020224754,240,0.24167,0.25792,-0.010860106,0.3286,0.3914,0.004698581,-0.8906333,2021,4.4568,Shane Greene
