"","Season","Name","Team","Age","PA","BB%","K%","BB/K","ISO","BABIP","SB","CS","Spd","wSB","GB/FB","GB%","LD%","FB%","IFFB%","SwStr%","Oppo%","Cent%","Pull%","Level","wRC.","PlayerId","SB_PA","Key","PlayerList"
"807",2021,"Jonathan Engelmann","CLE",24,148,0.10135135,0.27027027,0.375,0.19685039,0.25609756,1,2,3.64869200182251,-0.738675316330045,0.97142857,0.38636364,0.21590909,0.39772727,0.2,0.13715278,0.27272727,0.21590909,0.51136364,"AA",97.2996511700165,"sa3006858",0.00675675675675676,"sa3006858CLEAA","Jonathan Engelmann CLE-AA"
"808",2021,"Jonathan Engelmann","CLE",24,82,0.14634146,0.24390244,0.6,0.07462686,0.24489796,3,0,5.44707461206931,0.465213669463992,0.86363636,0.40425532,0.12765957,0.46808511,0.31818182,0.14802632,0.36734694,0.18367347,0.44897959,"A+",64.9420134194547,"sa3006858",0.0365853658536585,"sa3006858CLEA+","Jonathan Engelmann CLE-A+"
"809",2021,"Cobie Vance","OAK",23,333,0.11111111,0.16816817,0.66071429,0.09090909,0.27272727,6,0,5.82595958632744,0.586722173262387,1.52112676,0.47368421,0.21491228,0.31140351,0.23943662,0.09069401,0.37179487,0.19230769,0.43589744,"A+",85.3884396010137,"sa3006860",0.018018018018018,"sa3006860OAKA+","Cobie Vance OAK-A+"
"810",2021,"Caberea Weaver","CHW",21,279,0.10394265,0.35125448,0.29591837,0.13114754,0.31914894,17,5,7.42807761506206,0.387379710562527,1.60416667,0.53846154,0.12587413,0.33566434,0.10416667,0.20356473,0.17006803,0.21768707,0.6122449,"A",80.9291588151152,"sa3006866",0.0609318996415771,"sa3006866CHWA","Caberea Weaver CHW-A"
"811",2021,"Kendall Simmons","PHI",21,93,0.04301075,0.24731183,0.17391304,0.22093024,0.26666667,3,0,7.98124381328994,0.498832650482654,0.95454545,0.3559322,0.27118644,0.37288136,0.31818182,0.12753623,0.20634921,0.26984127,0.52380952,"A",91.4003233039052,"sa3006867",0.032258064516129,"sa3006867PHIA","Kendall Simmons PHI-A"
"812",2021,"Joe Perez","HOU",21,168,0.06547619,0.27380952,0.23913043,0.13548387,0.3271028,1,1,2.29487697506109,-0.275861850765068,1.53333333,0.41818182,0.30909091,0.27272727,0.23333333,0.13023256,0.375,0.25,0.375,"AA",81.645218463554,"sa3006868",0.00595238095238095,"sa3006868HOUAA","Joe Perez HOU-AA"
"813",2021,"Joe Perez","HOU",21,109,0.09174312,0.19266055,0.47619048,0.35353536,0.38571429,1,1,3.42942061424333,-0.401588154025375,0.96875,0.41891892,0.14864865,0.43243243,0.03125,0.08088235,0.38461538,0.23076923,0.38461538,"A+",190.876487499401,"sa3006868",0.00917431192660551,"sa3006868HOUA+","Joe Perez HOU-A+"
"814",2021,"Joe Perez","HOU",21,59,0.15254237,0.22033898,0.69230769,0.2,0.37142857,0,2,1.98593075291666,-1.12356728501617,0.6875,0.31428571,0.22857143,0.45714286,0.375,0.1026616,0.32432432,0.21621622,0.45945946,"A",147.604775074848,"sa3006868",0,"sa3006868HOUA","Joe Perez HOU-A"
"815",2021,"Devin Mann","LAD",24,314,0.12738854,0.22292994,0.57142857,0.13899614,0.26737968,4,3,3.04478661932622,-0.612834435596596,0.63529412,0.28723404,0.2606383,0.45212766,0.21176471,0.08938547,0.26701571,0.23036649,0.5026178,"AA",93.6335849354011,"sa3006869",0.0127388535031847,"sa3006869LADAA","Devin Mann LAD-AA"
"816",2021,"Cal Stevenson","TBR",24,268,0.15671642,0.23134328,0.67741935,0.1635514,0.25827815,10,3,4.59050163392652,0.651901506760623,1.41509434,0.48076923,0.17948718,0.33974359,0.20754717,0.09173479,0.3190184,0.24539877,0.43558282,"AA",102.517781329215,"sa3006871",0.0373134328358209,"sa3006871TBRAA","Cal Stevenson TBR-AA"
"817",2021,"George Valera","CLE",20,224,0.1875,0.21875,0.85714286,0.31034483,0.25892857,8,5,6.40527387047405,-1.1777278073132,1.08,0.44262295,0.14754098,0.40983607,0.16,0.10526316,0.2519685,0.23622047,0.51181102,"A+",161.356068602495,"sa3006872",0.0357142857142857,"sa3006872CLEA+","George Valera CLE-A+"
"818",2021,"Lawrence Butler","OAK",20,368,0.14402174,0.33695652,0.42741935,0.24595469,0.37931034,21,4,7.81148452815298,1.62893430888652,0.97333333,0.39673913,0.19565217,0.4076087,0.08,0.1263093,0.29473684,0.30526316,0.4,"A",125.482181675662,"sa3006873",0.0570652173913043,"sa3006873OAKA","Lawrence Butler OAK-A"
"819",2021,"Trey Harris","ATL",25,319,0.07210031,0.169279,0.42592593,0.10175439,0.26666667,3,2,2.96451560974906,-0.321518142474815,1.64788732,0.52,0.16444444,0.31555556,0.32394366,0.1154185,0.40517241,0.19827586,0.39655172,"AA",83.1528360212082,"sa3006876",0.00940438871473354,"sa3006876ATLAA","Trey Harris ATL-AA"
"820",2021,"Luke Miller","PHI",24,242,0.07024793,0.31818182,0.22077922,0.21658986,0.26515152,0,0,1.56112639285714,-0.0698438850231468,0.81967213,0.35714286,0.20714286,0.43571429,0.2295082,0.24088398,0.34722222,0.26388889,0.38888889,"AA",88.8003942704721,"sa3006879",0,"sa3006879PHIAA","Luke Miller PHI-AA"
"821",2021,"Gabe Snyder","MIN",26,152,0.15789474,0.24342105,0.64864865,0.23809524,0.27710843,3,0,7.49007692793682,0.337166646961122,0.64444444,0.3258427,0.16853933,0.50561798,0.33333333,0.15015974,0.37078652,0.3258427,0.30337079,"A+",127.763339822947,"sa3006880",0.0197368421052632,"sa3006880MINA+","Gabe Snyder MIN-A+"
"822",2021,"Jose Verrier","LAA",23,107,0.13084112,0.37383178,0.35,0.10227273,0.25531915,0,1,1.85628801874992,-0.670970752835273,1.53333333,0.47916667,0.20833333,0.3125,0.46666667,0.17216981,0.3877551,0.24489796,0.36734694,"A+",60.3849744770727,"sa3006882",0,"sa3006882LAAA+","Jose Verrier LAA-A+"
"823",2021,"Micah Bello","MIL",20,89,0.04494382,0.26966292,0.16666667,0.08433735,0.28333333,0,1,2.11521874771061,-0.617338768206536,0.71428571,0.33898305,0.18644068,0.47457627,0.32142857,0.15243902,0.26229508,0.24590164,0.49180328,"A",47.6860002748843,"sa3006883",0,"sa3006883MILA","Micah Bello MIL-A"
"824",2021,"Ronny Mauricio","NYM",20,335,0.04477612,0.2358209,0.18987342,0.20504732,0.27232143,6,5,5.78088964030591,-1.45637397374957,1.51351351,0.4806867,0.20171674,0.31759657,0.18918919,0.14014252,0.30962343,0.23849372,0.45188285,"A+",89.8315028254748,"sa3006887",0.017910447761194,"sa3006887NYMA+","Ronny Mauricio NYM-A+"
"825",2021,"Luis Verdugo","CHC",20,227,0.04845815,0.28634361,0.16923077,0.10747663,0.25170068,2,1,4.66972044914889,-0.411781702190637,1.13207547,0.4109589,0.2260274,0.3630137,0.32075472,0.15777526,0.28666667,0.22,0.49333333,"A",42.5524339646316,"sa3006888",0.00881057268722467,"sa3006888CHCA","Luis Verdugo CHC-A"
"826",2021,"D'Shawn Knowles","LAA",20,309,0.07119741,0.29126214,0.24444444,0.13523131,0.32275132,25,1,9.85403754026245,4.15505351498723,1.86792453,0.51832461,0.20418848,0.27748691,0.28301887,0.15606446,0.30612245,0.26020408,0.43367347,"A",68.9366880867123,"sa3006889",0.0809061488673139,"sa3006889LAAA","D'Shawn Knowles LAA-A"
"827",2021,"Leo Jimenez","TOR",20,170,0.12941176,0.14117647,0.91666667,0.03759399,0.35135135,2,0,3.47160473720526,-0.0986105464398861,1.61290323,0.46728972,0.24299065,0.28971963,0.25806452,0.09493671,0.33333333,0.22522523,0.44144144,"A",128.033567554524,"sa3006891",0.0117647058823529,"sa3006891TORA","Leo Jimenez TOR-A"
"828",2021,"Alek Thomas","ARI",21,324,0.11419753,0.19444444,0.58730159,0.227758,0.33971292,8,5,6.7098273799606,-0.727680346870329,2.18518519,0.54883721,0.2,0.25116279,0.2037037,0.10600156,0.34090909,0.26818182,0.39090909,"AA",138.430643323668,"sa3006892",0.0246913580246914,"sa3006892ARIAA","Alek Thomas ARI-AA"
"829",2021,"Jordan Groshans","TOR",21,265,0.11320755,0.2,0.56603774,0.14718614,0.33522727,0,0,1.76504814285714,-0.115323624107986,0.98630137,0.4,0.19444444,0.40555556,0.17808219,0.09073543,0.29834254,0.23756906,0.4640884,"AA",114.969424796093,"sa3006893",0,"sa3006893TORAA","Jordan Groshans TOR-AA"
"830",2021,"Anthony Seigler","NYY",22,176,0.13068182,0.26136364,0.5,0.17218543,0.28431373,1,2,4.01938218953932,-0.941135112196207,1.21052632,0.44660194,0.18446602,0.36893204,0.21052632,0.09030544,0.40186916,0.18691589,0.41121495,"A+",96.0472351712035,"sa3006894",0.00568181818181818,"sa3006894NYYA+","Anthony Seigler NYY-A+"
"831",2021,"Ji-hwan Bae","PIT",21,234,0.08119658,0.23076923,0.35185185,0.16113744,0.32467532,14,6,8.49065202128889,0.0521936924196779,1.38181818,0.48407643,0.1656051,0.35031847,0.09090909,0.093361,0.38125,0.25,0.36875,"AA",102.066822424412,"sa3006895",0.0598290598290598,"sa3006895PITAA","Ji-hwan Bae PIT-AA"
"832",2021,"Miguel Vargas","LAD",21,229,0.11353712,0.14847162,0.76470588,0.1959799,0.31210191,3,0,5.11818946177429,0.563649050134699,0.65333333,0.3006135,0.2392638,0.4601227,0.13333333,0.08114558,0.34545455,0.24242424,0.41212121,"AA",133.704290581358,"sa3006896",0.0131004366812227,"sa3006896LADAA","Miguel Vargas LAD-AA"
"833",2021,"Miguel Vargas","LAD",21,172,0.05232558,0.18604651,0.28125,0.21794872,0.35294118,4,0,6.75545401444613,0.503470065072178,0.50746269,0.27868852,0.17213115,0.54918033,0.20895522,0.10197368,0.26190476,0.22222222,0.51587302,"A+",141.492908387776,"sa3006896",0.0232558139534884,"sa3006896LADA+","Miguel Vargas LAD-A+"
"834",2021,"Carlos De La Cruz","PHI",21,139,0.09352518,0.4028777,0.23214286,0.09016394,0.25,2,0,3.85078322892748,0.19766528904438,1.04761905,0.35483871,0.30645161,0.33870968,0.38095238,0.2039356,0.22727273,0.25757576,0.51515152,"A",41.7601905294526,"sa3006903",0.0143884892086331,"sa3006903PHIA","Carlos De La Cruz PHI-A"
"835",2021,"Richard Palacios","CLE",24,283,0.11660777,0.14840989,0.78571429,0.19672131,0.33838384,10,3,7.07081095269102,0.547319449950009,0.79775281,0.34975369,0.21182266,0.43842365,0.2247191,0.08178439,0.40196078,0.21568627,0.38235294,"AA",140.838619007896,"sa3006908",0.0353356890459364,"sa3006908CLEAA","Richard Palacios CLE-AA"
"836",2021,"Jonathan Ornelas","TEX",21,332,0.04819277,0.22289157,0.21621622,0.12621359,0.30263158,8,2,6.59111890191159,0.283081511966884,1.53846154,0.45045045,0.25675676,0.29279279,0.30769231,0.10567823,0.27234043,0.28085106,0.44680851,"A+",80.9242359509937,"sa3006909",0.0240963855421687,"sa3006909TEXA+","Jonathan Ornelas TEX-A+"
"837",2021,"Addison Barger","TOR",21,274,0.11678832,0.32481752,0.35955056,0.24782608,0.33333333,4,0,5.91619069411755,0.308615699410438,0.81355932,0.34285714,0.23571429,0.42142857,0.27118644,0.17093236,0.26712329,0.20547945,0.52739726,"A",127.242630914606,"sa3006910",0.0145985401459854,"sa3006910TORA","Addison Barger TOR-A"
"838",2021,"Eric De La Rosa","DET",24,69,0.13043478,0.28985507,0.45,0.13793103,0.38888889,7,1,5.65243311900236,0.759446617215871,1.23076923,0.42105263,0.23684211,0.34210526,0.30769231,0.13602941,0.28947368,0.31578947,0.39473684,"A",126.647549765862,"sa3006911",0.101449275362319,"sa3006911DETA","Eric De La Rosa DET-A"
"839",2021,"Eric De La Rosa","DET",24,237,0.08016878,0.30379747,0.26388889,0.16826923,0.43283582,22,6,8.90282086105903,1.2109480514191,1.13333333,0.3984375,0.25,0.3515625,0.15555556,0.19715225,0.36842105,0.22556391,0.40601504,"A+",129.459251310016,"sa3006911",0.0928270042194093,"sa3006911DETA+","Eric De La Rosa DET-A+"
"840",2021,"CJ Alexander","ATL",24,273,0.07326007,0.35897436,0.20408163,0.17131474,0.22222222,9,1,5.65381724361318,1.33986238209763,0.82608696,0.37748344,0.16556291,0.45695364,0.17391304,0.18848654,0.32467532,0.30519481,0.37012987,"AA",53.9666789537537,"sa3006912",0.032967032967033,"sa3006912ATLAA","CJ Alexander ATL-AA"
"841",2021,"Lency Delgado","CHW",22,157,0.07006369,0.50318471,0.13924051,0.11805556,0.38333333,0,0,1.17226889285714,-0.305553191341459,1.23809524,0.4,0.27692308,0.32307692,0.19047619,0.28477905,0.23076923,0.26153846,0.50769231,"A",57.2599676973404,"sa3006913",0,"sa3006913CHWA","Lency Delgado CHW-A"
"842",2021,"Kyle Kasser","LAA",25,243,0.07407407,0.14403292,0.51428571,0.05936073,0.28342246,5,2,3.71198281527837,-0.416625304147601,2.10638298,0.54696133,0.19337017,0.25966851,0.08510638,0.05334847,0.37566138,0.23280423,0.39153439,"A+",64.4166480038622,"sa3006916",0.0205761316872428,"sa3006916LAAA+","Kyle Kasser LAA-A+"
"843",2021,"Bryan Lavastida","CLE",22,198,0.13131313,0.15151515,0.86666667,0.16363637,0.3358209,14,5,5.2956040517387,0.103144014254212,1.68292683,0.51111111,0.18518519,0.3037037,0.09756098,0.10596026,0.27338129,0.26618705,0.46043165,"A+",136.191826364669,"sa3006917",0.0707070707070707,"sa3006917CLEA+","Bryan Lavastida CLE-A+"
"844",2021,"John Valente","DET",26,238,0.07563025,0.1302521,0.58064516,0.15207373,0.35164835,9,2,6.23074743402474,0.806099310051649,1.55769231,0.45251397,0.25698324,0.29050279,0.19230769,0.09252669,0.45454545,0.19786096,0.34759358,"AA",129.873944074702,"sa3006923",0.0378151260504202,"sa3006923DETAA","John Valente DET-AA"
"845",2021,"Chase Calabuig","OAK",25,278,0.11870504,0.14028777,0.84615385,0.09543568,0.23383085,2,1,3.10021522665132,-0.0932470889529213,1.77192982,0.5,0.21782178,0.28217822,0.19298246,0.09933142,0.39215686,0.25490196,0.35294118,"AA",69.9473015600766,"sa3006927",0.00719424460431655,"sa3006927OAKAA","Chase Calabuig OAK-AA"
"846",2021,"Ryan Anderson","TEX",25,55,0.05454545,0.30909091,0.17647059,0.07843137,0.15151515,1,1,4.82225807950804,-0.30852635577321,1,0.40625,0.1875,0.40625,0.30769231,0.13302752,0.32352941,0.26470588,0.41176471,"A+",5.98269214155724,"sa3006933",0.0181818181818182,"sa3006933TEXA+","Ryan Anderson TEX-A+"
"847",2021,"Kaleo Johnson","TBR",24,72,0.09722222,0.45833333,0.21212121,0.03125,0.25806452,0,0,1.18452383035714,-0.00870003376621753,1.6,0.51612903,0.16129032,0.32258065,0.8,0.19614148,0.38709677,0.06451613,0.5483871,"AA",12.9964035965978,"sa3006935",0,"sa3006935TBRAA","Kaleo Johnson TBR-AA"
"848",2021,"Daniel Schneemann","CLE",24,92,0.09782609,0.2173913,0.45,0.14634147,0.3220339,3,1,3.10641541895766,0.11523172352463,1.04545455,0.38333333,0.25,0.36666667,0.36363636,0.11797753,0.29032258,0.29032258,0.41935484,"AA",110.566020634933,"sa3006936",0.0326086956521739,"sa3006936CLEAA","Daniel Schneemann CLE-AA"
"849",2021,"Daniel Schneemann","CLE",24,92,0.06521739,0.26086957,0.25,0.16470588,0.28813559,6,0,7.51240440879666,1.07195299537852,1.20833333,0.47540984,0.13114754,0.39344262,0.25,0.14825581,0.32258065,0.24193548,0.43548387,"A+",83.8371057464472,"sa3006936",0.0652173913043478,"sa3006936CLEA+","Daniel Schneemann CLE-A+"
"850",2021,"Drew Avans","LAD",25,177,0.16384181,0.2259887,0.725,0.16891892,0.33653846,12,2,7.94984694372562,1.2505360096693,1.41666667,0.47663551,0.18691589,0.3364486,0.25,0.09769335,0.46296296,0.19444444,0.34259259,"AAA",106.354384319982,"sa3006937",0.0677966101694915,"sa3006937LADAAA","Drew Avans LAD-AAA"
"851",2021,"Logan Brown","ATL",24,244,0.04098361,0.26229508,0.15625,0.11304348,0.25925926,0,1,1.47591311499438,-0.704990155063569,2.13333333,0.5748503,0.15568862,0.26946108,0.13333333,0.17785235,0.29166667,0.27380952,0.43452381,"A+",52.6286584276507,"sa3006938",0,"sa3006938ATLA+","Logan Brown ATL-A+"
"852",2021,"Jake Palomaki","TBR",25,222,0.15765766,0.15765766,1,0.05649718,0.27083333,13,9,6.82097743270947,-1.35480946878669,2.20588235,0.53956835,0.21582734,0.24460432,0.14705882,0.06002265,0.41496599,0.23129252,0.3537415,"AA",86.3639438334826,"sa3007003",0.0585585585585586,"sa3007003TBRAA","Jake Palomaki TBR-AA"
"853",2021,"Jeremy Eierman","OAK",24,255,0.08235294,0.36078431,0.22826087,0.20179372,0.36885246,9,4,5.89940397711108,-0.0576135705341585,0.83018868,0.34375,0.2421875,0.4140625,0.37735849,0.18280632,0.2556391,0.28571429,0.45864662,"AA",109.775765644008,"sa3007005",0.0352941176470588,"sa3007005OAKAA","Jeremy Eierman OAK-AA"
"854",2021,"Dillon Paulson","TBR",24,59,0.06779661,0.22033898,0.30769231,0.05660378,0.42857143,0,1,1.61479646881187,-0.445844732108525,1.30769231,0.4047619,0.28571429,0.30952381,0.15384615,0.12658228,0.4047619,0.16666667,0.42857143,"AA",108.735228275873,"sa3007007",0,"sa3007007TBRAA","Dillon Paulson TBR-AA"
"855",2021,"Hayden Senger","NYM",24,156,0.07692308,0.30769231,0.25,0.15328467,0.42528736,0,0,2.93112245535714,-0.071468161419034,1.17857143,0.375,0.30681818,0.31818182,0.10714286,0.15594855,0.35555556,0.32222222,0.32222222,"AA",125.034259906104,"sa3007009",0,"sa3007009NYMAA","Hayden Senger NYM-AA"
"856",2021,"Josh Stowers","TEX",24,243,0.13168724,0.30864198,0.42666667,0.24757282,0.24576271,12,3,6.0699116867919,1.00033622549381,0.56716418,0.296875,0.1796875,0.5234375,0.25373134,0.13291139,0.26315789,0.2481203,0.4887218,"AA",108.518750524194,"sa3007010",0.0493827160493827,"sa3007010TEXAA","Josh Stowers TEX-AA"
"857",2021,"Scott Kapers","TEX",24,68,0.14705882,0.25,0.58823529,0.13461539,0.25714286,0,1,1.53258328746355,-0.580907757394015,0.625,0.28571429,0.25714286,0.45714286,0.4375,0.10820896,0.18918919,0.2972973,0.51351351,"A+",104.212427582339,"sa3007013",0,"sa3007013TEXA+","Scott Kapers TEX-A+"
"858",2021,"Alfonso Rivas","CHC",24,183,0.15846995,0.18032787,0.87878788,0.14093959,0.33035714,0,1,1.0791078947181,-0.720121355727315,1.67647059,0.49137931,0.21551724,0.29310345,0.14705882,0.07333333,0.31896552,0.24137931,0.43965517,"AAA",129.874916726291,"sa3007014",0,"sa3007014CHCAAA","Alfonso Rivas CHC-AAA"
"859",2021,"Jake McCarthy","ARI",23,176,0.09659091,0.22727273,0.425,0.17721519,0.30434783,10,2,8.56273233688941,0.874185033142566,1.44736842,0.47413793,0.19827586,0.32758621,0.07894737,0.12946429,0.21008403,0.31932773,0.47058824,"AAA",78.905264883606,"sa3007015",0.0568181818181818,"sa3007015ARIAAA","Jake McCarthy ARI-AAA"
"860",2021,"Jake McCarthy","ARI",23,156,0.10897436,0.29487179,0.36956522,0.24817518,0.31764706,17,1,9.55923193979962,2.92571867338847,2.17391304,0.56179775,0.17977528,0.25842697,0.26086957,0.14376997,0.23076923,0.2967033,0.47252747,"AA",116.982337758593,"sa3007015",0.108974358974359,"sa3007015ARIAA","Jake McCarthy ARI-AA"
"861",2021,"Michael Berglund","TBR",23,119,0.14285714,0.32773109,0.43589744,0.08421053,0.28813559,2,0,4.89957232184454,0.103706002235412,0.75,0.3559322,0.16949153,0.47457627,0.14285714,0.12660944,0.20338983,0.27118644,0.52542373,"A",73.796386765124,"sa3007016",0.0168067226890756,"sa3007016TBRA","Michael Berglund TBR-A"
"862",2021,"Nolan Gorman","STL",21,166,0.05421687,0.19277108,0.28125,0.16666667,0.29661017,2,0,5.46452453459459,0.234354382380843,1.325,0.42741935,0.25,0.32258065,0.175,0.14833333,0.29032258,0.23387097,0.47580645,"AAA",93.5258980605863,"sa3007017",0.0120481927710843,"sa3007017STLAAA","Nolan Gorman STL-AAA"
"863",2021,"Nolan Gorman","STL",21,195,0.09230769,0.26666667,0.34615385,0.22033899,0.35087719,4,0,3.94605880345795,0.772605086443945,1.07317073,0.36666667,0.29166667,0.34166667,0.14634146,0.13456464,0.26666667,0.325,0.40833333,"AA",128.89298136557,"sa3007017",0.0205128205128205,"sa3007017STLAA","Nolan Gorman STL-AA"
"864",2021,"Xavier Edwards","TBR",21,226,0.11504425,0.13274336,0.86666667,0.06806283,0.34545455,11,7,6.34642094176016,-0.888598680845461,1.63636364,0.44720497,0.27950311,0.27329193,0.11363636,0.06206089,0.38554217,0.27108434,0.34337349,"AA",111.12186390616,"sa3007018",0.0486725663716814,"sa3007018TBRAA","Xavier Edwards TBR-AA"
"865",2021,"Frainyer Chavez","TEX",22,285,0.12631579,0.21052632,0.6,0.06302521,0.31111111,9,4,5.33025165536563,-0.518460902851074,2.11904762,0.50282486,0.25988701,0.23728814,0.23809524,0.07413793,0.42458101,0.19553073,0.37988827,"A+",88.592824224023,"sa3007019",0.0315789473684211,"sa3007019TEXA+","Frainyer Chavez TEX-A+"
"866",2021,"Kingston Liniak","DET",21,341,0.09090909,0.28445748,0.31958763,0.14802631,0.25252525,14,5,7.41784020485361,-0.0992649011313915,1.26388889,0.45273632,0.18905473,0.35820896,0.31944444,0.14721587,0.26570048,0.20772947,0.52657005,"A",71.1084607752236,"sa3007020",0.0410557184750733,"sa3007020DETA","Kingston Liniak DET-A"
"867",2021,"Jarryd Dale","SDP",20,304,0.05592105,0.25,0.22368421,0.12857143,0.355,20,2,7.62342795920003,2.57968043535947,1.06410256,0.415,0.195,0.39,0.24358974,0.14603482,0.26086957,0.27536232,0.46376812,"A",88.1115900081271,"sa3007022",0.0657894736842105,"sa3007022SDPA","Jarryd Dale SDP-A"
"868",2021,"Alex Hall","MIL",22,166,0.09638554,0.30120482,0.32,0.15753425,0.35051546,1,2,5.14195499556775,-1.1087510343641,1.375,0.45360825,0.21649485,0.32989691,0.28125,0.17313916,0.28282828,0.31313131,0.4040404,"A",96.135800407713,"sa3007023",0.00602409638554217,"sa3007023MILA","Alex Hall MIL-A"
"869",2021,"Chris Williams","MIN",24,63,0.20634921,0.42857143,0.48148148,0.06,0.2173913,1,0,3.47565312713618,0.0989102483727037,1.125,0.39130435,0.26086957,0.34782609,0.5,0.15358362,0.26086957,0.13043478,0.60869565,"A+",44.9080582765042,"sa3007028",0.0158730158730159,"sa3007028MINA+","Chris Williams MIN-A+"
"870",2021,"Chris Williams","MIN",24,72,0.13888889,0.31944444,0.43478261,0.21311476,0.38888889,0,0,4.10119045535714,-0.0100096843088977,0.78571429,0.2972973,0.32432432,0.37837838,0.28571429,0.17870722,0.31578947,0.23684211,0.44736842,"AA",129.274610246271,"sa3007028",0,"sa3007028MINAA","Chris Williams MIN-AA"
"871",2021,"Mason Berne","ARI",25,58,0.12068966,0.27586207,0.4375,0.08,0.26470588,0,0,1.08035714285714,-0.0842417171224951,1.9,0.57575758,0.12121212,0.3030303,0.2,0.11788618,0.22857143,0.31428571,0.45714286,"A",57.2095095155513,"sa3007029",0,"sa3007029ARIA","Mason Berne ARI-A"
"872",2021,"Frankie Tostado","SFG",23,313,0.07028754,0.24600639,0.28571429,0.19097222,0.31527094,1,0,4.1352561960119,0.0911734844557941,1.22077922,0.44131455,0.1971831,0.36150235,0.19480519,0.17597293,0.30373832,0.26168224,0.43457944,"AA",103.187829146527,"sa3007030",0.00319488817891374,"sa3007030SFGAA","Frankie Tostado SFG-AA"
"873",2021,"Davis Bradshaw","MIA",23,152,0.07894737,0.13815789,0.57142857,0.10687023,0.34545455,6,6,6.11302629635198,-2.00018505379557,2.66666667,0.52336449,0.28037383,0.19626168,0.14285714,0.08502773,0.375,0.26785714,0.35714286,"A",120.943001981082,"sa3007031",0.0394736842105263,"sa3007031MIAA","Davis Bradshaw MIA-A"
"874",2021,"Everson Pereira","NYY",20,83,0.12048193,0.25301205,0.47619048,0.30555556,0.45652174,4,1,7.34023374861863,0.137767888605594,0.77272727,0.33333333,0.23529412,0.43137255,0.36363636,0.2037037,0.25490196,0.25490196,0.49019608,"A",194.458151577109,"sa3007034",0.0481927710843374,"sa3007034NYYA","Everson Pereira NYY-A"
"875",2021,"Angel Solarte","SDP",20,210,0.03809524,0.20952381,0.18181818,0.10362694,0.36,10,3,6.31078006949924,0.167174660600721,1.7804878,0.50344828,0.2137931,0.28275862,0.17073171,0.14468085,0.30921053,0.29605263,0.39473684,"A",91.4890182685503,"sa3007037",0.0476190476190476,"sa3007037SDPA","Angel Solarte SDP-A"
"876",2021,"Greyson Jenista","ATL",24,270,0.16666667,0.37037037,0.45,0.21363637,0.29357798,6,1,5.82163835253681,0.719976581691298,1,0.41322314,0.17355372,0.41322314,0.2,0.13528932,0.29508197,0.29508197,0.40983607,"AA",112.168265515012,"sa3007044",0.0222222222222222,"sa3007044ATLAA","Greyson Jenista ATL-AA"
"877",2021,"Jameson Hannah","COL",23,239,0.09205021,0.27615063,0.33333333,0.11904762,0.38888889,8,2,5.7968109640835,0.607723583467304,1.55813953,0.46206897,0.24137931,0.29655172,0.18604651,0.13066955,0.27891156,0.2244898,0.49659864,"AA",107.716203689319,"sa3007046",0.0334728033472803,"sa3007046COLAA","Jameson Hannah COL-AA"
"878",2021,"Grant Witherspoon","TBR",24,309,0.08737864,0.25242718,0.34615385,0.24731183,0.31016043,8,5,5.4316921132999,-1.0873945672065,0.91954023,0.39800995,0.16915423,0.43283582,0.14942529,0.11737089,0.27804878,0.29268293,0.42926829,"A+",121.410533595017,"sa3007047",0.0258899676375405,"sa3007047TBRA+","Grant Witherspoon TBR-A+"
"879",2021,"Jawuan Harris","SDP",24,165,0.15151515,0.41818182,0.36231884,0.07462687,0.28125,16,2,7.14940837302159,2.02016788208857,1.52380952,0.5,0.171875,0.328125,0.42857143,0.0965035,0.22727273,0.27272727,0.5,"A+",55.0706668159625,"sa3007049",0.096969696969697,"sa3007049SDPA+","Jawuan Harris SDP-A+"
"880",2021,"Mateo Gil","COL",20,308,0.05194805,0.24675325,0.21052632,0.12982456,0.31400966,8,3,5.62342747533594,-0.277754261158406,1.19277108,0.47368421,0.1291866,0.39712919,0.25301205,0.12923351,0.22535211,0.20657277,0.56807512,"A",72.4897255220818,"sa3007050",0.025974025974026,"sa3007050COLA","Mateo Gil COL-A"
"881",2021,"Niko Hulsizer","TBR",24,105,0.1047619,0.35238095,0.2972973,0.25806451,0.34615385,2,0,7.76689546747775,0.386949955311138,1.52941176,0.48148148,0.2037037,0.31481481,0.17647059,0.2037037,0.23214286,0.21428571,0.55357143,"AA",122.74620848949,"sa3007053",0.019047619047619,"sa3007053TBRAA","Niko Hulsizer TBR-AA"
"882",2021,"Niko Hulsizer","TBR",24,180,0.13888889,0.38888889,0.35714286,0.32026144,0.35714286,7,0,6.08469510225487,1.1880259248428,0.78378378,0.35802469,0.18518519,0.45679012,0.21621622,0.19864865,0.22891566,0.3253012,0.44578313,"A+",142.841667875781,"sa3007053",0.0388888888888889,"sa3007053TBRA+","Niko Hulsizer TBR-A+"
"883",2021,"Andrew Moritz","ATL",24,225,0.07111111,0.18222222,0.3902439,0.03381643,0.35329341,9,4,4.59322853075118,-0.425399104598909,2.3,0.57142857,0.18012422,0.2484472,0.35,0.0875,0.49404762,0.16666667,0.33928571,"A+",84.9724659644924,"sa3007054",0.04,"sa3007054ATLA+","Andrew Moritz ATL-A+"
