batter,Season,Pitches,Whiff,xWhiff,In_Whiff,OOZ.Swing,OOZ.xSwing,OOZ,IZ.Swing,IZ.xSwing,IZ,wOBA,xwOBA,In_wOBA,xwOBA_Swing,xwOBA_Take,SAE,Name
608596,2019,1211,0.12882,0.11075,0.00179318745995214,0.25067,0.31119,-0.0430774315160256,0.6386,0.67736,-0.0229517110828022,0.3658,0.3343,0.0697877855936811,0.3665,0.3081,109.63,Tom Murphy
608597,2018,1717,0.14094,0.11022,0.0108492006628509,0.35091,0.28754,0.0641048051980286,0.68682,0.65144,0.0396014753755532,0.3183,0.3333,0.0287321092896312,0.3601,0.3059,108.04,Ronald Guzman
608597,2019,1197,0.14286,0.11453,0.0107433888481727,0.29412,0.28363,0.0199300684734682,0.68947,0.66097,0.0427455344971836,0.3118,0.3338,5.78239597427723e-4,0.3643,0.3043,109.14,Ronald Guzman
608654,2018,911,0.14599,0.11453,0.0143280272706638,0.24424,0.31763,-0.0566543460335043,0.67273,0.65106,0.0273257048191867,0.2955,0.3359,0.021659465155337,0.3668,0.3069,109.2,Johnny Field
608671,2015,383,0.10444,0.1007,-0.00672149930394222,0.19178,0.27926,-0.0936374269101399,0.57216,0.64326,-0.0514237845488624,0.2802,0.3366,-0.00474699421552366,0.3676,0.3166,109.21,Travis Jankowski
608671,2016,1533,0.07567,0.10157,-0.0349246095023905,0.23276,0.28805,-0.0702285973984485,0.56714,0.65765,-0.0706629495433295,0.2951,0.3379,-0.0177600966319909,0.3743,0.3144,110.77,Travis Jankowski
608671,2017,359,0.11699,0.10044,0.00423398934026033,0.17742,0.30341,-0.0992810543269907,0.63218,0.67341,-0.0321108815982485,0.2388,0.3392,-0.0305849422320069,0.3785,0.3103,111.59,Travis Jankowski
608671,2018,1515,0.06403,0.09807,-0.0482649744934639,0.2,0.31085,-0.0976813669169995,0.59142,0.66769,-0.0655671056452655,0.3032,0.3454,-0.0302782360416353,0.3807,0.322,110.22,Travis Jankowski
608672,2015,472,0.09534,0.09683,-0.00759713440590924,0.26506,0.32722,-0.0662072984217243,0.64609,0.66529,-0.00687765483849403,0.273,0.3408,-0.0101731498173439,0.3703,0.3141,108.66,Micah Johnson
608686,2019,238,0.12185,0.11414,-0.00793835882393037,0.42623,0.38077,0.048459395766472,0.69748,0.65089,0.050503375623096,0.21,0.338,-0.0355966549377707,0.3623,0.3087,107.19,Jack Mayfield
608700,2015,955,0.09215,0.10773,-0.0232477254872155,0.30769,0.28096,0.00924278942292429,0.59475,0.63883,-0.0299099683690995,0.2742,0.3408,-0.0263271314813835,0.3708,0.3164,108.8,Kevin Plawecki
608700,2016,560,0.09464,0.10443,-0.017430270191347,0.34969,0.28375,0.0454435728660556,0.65201,0.63408,0.0299444336429955,0.2699,0.3345,-0.0334131464068022,0.3672,0.3054,109.78,Kevin Plawecki
608700,2017,472,0.09746,0.10596,-0.0207576451421696,0.2971,0.29543,0.00249483147843743,0.67949,0.64577,0.0338659059905674,0.3496,0.3349,-0.00509656281468029,0.3696,0.3043,110.36,Kevin Plawecki
608700,2018,1057,0.09934,0.1077,-0.0250366002108205,0.26449,0.30245,-0.0310187653435538,0.64783,0.661,-0.00343440999108898,0.3112,0.334,-0.0109480475996419,0.3693,0.3052,110.57,Kevin Plawecki
608700,2019,650,0.08308,0.10344,-0.0330109989602342,0.23626,0.29409,-0.0388339785474785,0.68902,0.67433,0.0270301505811989,0.2908,0.339,-0.0418982424134532,0.3822,0.3013,112.74,Kevin Plawecki
608701,2015,184,0.05978,0.1051,-0.0423007295910133,0.16949,0.29538,-0.0916443664696687,0.62245,0.66781,-0.0241977464642331,0.3707,0.3368,0.0124534930552962,0.3792,0.3066,112.59,Rob Refsnyder
608701,2016,663,0.06787,0.10498,-0.0406877680554481,0.29189,0.28054,-0.00422420948846169,0.57681,0.6287,-0.0302775220138848,0.3091,0.3384,-0.0200571260814394,0.374,0.3125,110.52,Rob Refsnyder
608701,2017,349,0.08596,0.1029,-0.0249557597727276,0.18557,0.24721,-0.0464927503065722,0.66286,0.62808,0.0336910560274609,0.2351,0.3387,-0.0565528156995657,0.3775,0.3111,111.46,Rob Refsnyder
608701,2018,425,0.07529,0.10316,-0.0361356053383938,0.16807,0.26286,-0.0687502461971437,0.56164,0.65319,-0.0703249340765274,0.2735,0.3406,-0.0357970856014334,0.381,0.3174,111.86,Rob Refsnyder
608703,2016,375,0.12,0.11259,-0.00339146233709669,0.36283,0.37673,-0.0277016573549599,0.60317,0.66801,-0.0409242196949024,0.2936,0.3407,0.0181476954914836,0.3702,0.3167,108.66,Matt Reynolds
608703,2017,524,0.09733,0.10166,-0.0175237020459589,0.26923,0.33755,-0.0638268845042014,0.59592,0.65284,-0.0415985401086024,0.3004,0.3393,-0.00775103237260468,0.3744,0.3159,110.34,Matt Reynolds
608715,2019,192,0.1875,0.12177,0.0453268701258539,0.28302,0.35353,-0.0388270378599948,0.58947,0.63247,-0.0250492193776942,0.1177,0.3365,-0.0363521894388432,0.359,0.3154,106.69,Eric Stamets
609275,2016,509,0.17682,0.10867,0.0526188973271152,0.41899,0.29233,0.0966573492373625,0.65323,0.62358,0.0451455492538021,0.244,0.3353,-0.0169455546905443,0.3548,0.3128,105.82,Adalberto Mondesi
609275,2017,204,0.18627,0.10744,0.0550074928059559,0.30882,0.31801,-0.00572358510846324,0.7033,0.65758,0.0395230839751902,0.2127,0.3306,-0.0170820115689299,0.3599,0.3001,108.86,Adalberto Mondesi
609275,2018,1078,0.17996,0.11149,0.0499028939946337,0.32398,0.29484,0.0348578571389903,0.78988,0.66994,0.123436671034456,0.3497,0.3363,0.0500366949789887,0.3678,0.298,109.37,Adalberto Mondesi
609275,2019,1572,0.20865,0.11235,0.0753979604237073,0.38061,0.2959,0.0916892727480974,0.78162,0.66232,0.130512384997312,0.311,0.3309,0.0324789742012867,0.3621,0.2892,109.43,Adalberto Mondesi
609280,2018,2132,0.09522,0.11375,-0.0319201789018269,0.37559,0.30217,0.0775450007869417,0.72107,0.62816,0.097552216136677,0.3771,0.329,0.059857031354552,0.357,0.2974,108.51,Miguel Andujar
611177,2015,707,0.11033,0.10634,-0.00632092653874301,0.38073,0.28885,0.066616192143638,0.71875,0.64632,0.0789813076190684,0.3416,0.3366,0.0311927974301839,0.3625,0.3061,107.69,Adonis Garcia
611177,2016,1968,0.1001,0.10324,-0.012949394642724,0.41593,0.26189,0.137537945342158,0.69287,0.64053,0.0683886591716883,0.3215,0.3327,0.00756302917412259,0.3592,0.3032,107.97,Adonis Garcia
611177,2017,679,0.09867,0.10214,-0.0134972144093358,0.35468,0.26502,0.0808862561325371,0.69255,0.63774,0.0545004819913453,0.3034,0.3297,-0.0167831138587916,0.3593,0.2973,108.98,Adonis Garcia
614173,2017,384,0.21615,0.10721,0.0828838118874637,0.29286,0.27579,0.013347967675451,0.72081,0.66824,0.0520218320095439,0.2942,0.33,0.0423122898238215,0.3602,0.2969,109.15,Franchy Cordero
614173,2018,566,0.16254,0.10035,0.0439717744415311,0.22959,0.24964,-0.00437452169998778,0.69643,0.66528,0.0376477935023566,0.3276,0.3335,0.0414917734478486,0.3662,0.3027,109.81,Franchy Cordero
614177,2018,1158,0.1399,0.10972,0.0125121472627423,0.30514,0.28555,0.0279751138316023,0.68727,0.65267,0.0373930472261056,0.3705,0.3267,0.0746074651644697,0.3607,0.2974,110.41,Franmil Reyes
614177,2019,2086,0.17929,0.11328,0.0475637021926057,0.30521,0.27239,0.0395626916278686,0.76667,0.64802,0.129461667754947,0.3527,0.3272,0.0625202157255731,0.3647,0.2875,111.46,Franmil Reyes
620439,2017,299,0.14716,0.10922,0.0228037544477083,0.25316,0.27599,-0.0119795565172651,0.60784,0.65028,-0.0252588216928376,0.2913,0.3287,0.0299487532246824,0.3471,0.3113,105.6,Franklin Barreto
620439,2018,301,0.17608,0.11446,0.0420535866600489,0.31707,0.27613,0.0352381732616684,0.65517,0.67921,-0.0121802179572522,0.3189,0.3272,0.0376175347271921,0.3476,0.3083,106.23,Franklin Barreto
620439,2019,237,0.18987,0.11467,0.0511104944585621,0.32877,0.34684,-0.00215450485271172,0.5625,0.64531,-0.0573240022797671,0.1862,0.326,-0.0152200437457941,0.3428,0.3112,105.15,Franklin Barreto
620443,2017,530,0.10377,0.09814,-0.00783097302102755,0.30579,0.27793,0.0258620566582255,0.6899,0.65836,0.0326102319544364,0.1996,0.3392,-0.0784018926231329,0.3757,0.3045,110.76,Luis Torrens
620446,2017,304,0.14145,0.1025,0.0226690308592507,0.26271,0.2559,-6.69079326970331e-4,0.66026,0.66915,0.00306874526548514,0.2573,0.337,-0.00164687981084392,0.3628,0.3131,107.66,Richard Urena
620446,2018,405,0.1679,0.10308,0.0404855478445242,0.37821,0.29684,0.0733048558933608,0.745,0.68106,0.0589649660408229,0.3073,0.3346,0.021850406606963,0.3594,0.3045,107.41,Richard Urena
620446,2019,289,0.19377,0.11917,0.0453746056902356,0.40777,0.32655,0.0776575504265852,0.79137,0.68169,0.111145985124751,0.2662,0.3289,-0.0036936798556911,0.3492,0.2967,106.17,Richard Urena
621002,2017,1044,0.09195,0.10629,-0.0265853270049901,0.15873,0.29559,-0.119649788788645,0.60612,0.66367,-0.0472041188628744,0.2978,0.3396,-0.0190968295875605,0.3756,0.3144,110.6,Daniel Robertson
621002,2018,1419,0.09443,0.10852,-0.0268900091951534,0.185,0.31977,-0.118334741945288,0.59706,0.65389,-0.0483095718323902,0.3636,0.3347,0.023279210289187,0.3668,0.3141,109.59,Daniel Robertson
621002,2019,967,0.09307,0.10459,-0.0267089973561583,0.22013,0.31648,-0.0727727513561118,0.66116,0.67399,0.00139597565400783,0.2895,0.3407,-0.0331186639982821,0.3729,0.3141,109.45,Daniel Robertson
621005,2019,507,0.11243,0.11632,-0.0224879233355805,0.32143,0.36384,-0.0237701672617049,0.62205,0.66118,-0.0194272842819375,0.3402,0.3342,0.00343210183859724,0.3677,0.3052,110.02,Tim Lopes
621006,2019,1213,0.13438,0.10892,0.00826937705887313,0.31536,0.32383,0.00773108465207053,0.70687,0.68562,0.0327734962725981,0.2554,0.3368,-0.0472171017766797,0.3647,0.30620000000000003,108.28,Richie Martin
621020,2016,590,0.09831,0.11068,-0.0184059264917932,0.27586,0.27705,-0.0104492571254103,0.61333,0.66355,-0.0255064798597096,0.3482,0.3377,0.029527832037775,0.3726,0.31,110.33,Dansby Swanson
621020,2017,2138,0.09682,0.10618,-0.020590520893041,0.30228,0.29233,0.0143161803980835,0.66012,0.64389,0.0219871905941381,0.2885,0.3318,-0.0349680663579653,0.36870000000000003,0.3022,111.12,Dansby Swanson
621020,2018,2144,0.11987,0.11311,-0.00890121888708983,0.34086,0.29988,0.0463027419908323,0.69631,0.65154,0.0522317686590835,0.3034,0.3336,0.00650100331178157,0.3629,0.3045,108.78,Dansby Swanson
621020,2019,2183,0.11635,0.10893,-0.0101256965903956,0.25595,0.28657,-0.0277260322202212,0.68661,0.65467,0.0485111690097556,0.3294,0.3337,4.29344399705004e-4,0.3714,0.3021,111.3,Dansby Swanson
621028,2018,329,0.08207,0.10964,-0.0353075819097595,0.31169,0.28976,0.0228021994256994,0.62195,0.63897,-0.0090691193169421,0.224,0.3338,-0.0262995714019678,0.3629,0.3088,108.72,Kevin Newman
621028,2019,1841,0.06573,0.11221,-0.0625338376143133,0.37358,0.33357,0.0480995807087571,0.69965,0.64087,0.0742262834813608,0.3539,0.3344,0.0033022199952896,0.3654,0.3023,109.27,Kevin Newman
621035,2015,375,0.13333,0.10124,0.0182549463788264,0.20588,0.26652,-0.0611456917908364,0.64677,0.66832,-0.0087650401152355,0.2172,0.3401,-0.0376094974903898,0.3781,0.3085,111.17,Chris Taylor
621035,2016,253,0.13043,0.10733,0.00909006329304386,0.21739,0.23775,-0.0188472644733667,0.74286,0.67616,0.0634875443123186,0.2754,0.3396,-0.0100449181989361,0.3777,0.3009,111.22,Chris Taylor
621035,2017,2192,0.10538,0.10472,-0.0101820347448071,0.19512,0.30711,-0.103498267912641,0.68206,0.65969,0.0292206670501035,0.3794,0.3378,0.0692260818227346,0.3743,0.3072,110.81,Chris Taylor
621035,2018,2412,0.13889,0.10795,0.0149651369847147,0.22639,0.30472,-0.0605127088966673,0.69704,0.66447,0.0407402751704598,0.3405,0.3384,0.0478988333141439,0.3754,0.305,110.93,Chris Taylor
621035,2019,1697,0.14791,0.11234,0.0185960299965993,0.20358,0.32043,-0.0993330323784827,0.71911,0.67161,0.0629680712593903,0.3395,0.3382,0.0340052939881853,0.3741,0.3031,110.62,Chris Taylor
621043,2015,1782,0.08418,0.10708,-0.0289860903704883,0.36016,0.29995,0.0408470894215804,0.61384,0.64587,-0.0174324198126239,0.371,0.3318,0.0539394293590374,0.3605,0.3083,108.65,Carlos Correa
621043,2016,2607,0.10357,0.10631,-0.0116488063307279,0.30453,0.26456,0.0289161563665625,0.63347,0.65072,-0.0017738401697003,0.3735,0.3299,0.053331532701645,0.3626,0.3034,109.91,Carlos Correa
621043,2017,1879,0.08302,0.10722,-0.0345760471126508,0.29545,0.29618,0.00382580560787808,0.64,0.63324,0.0117199654023179,0.4184,0.328,0.0906368349556813,0.3658,0.3003,111.52,Carlos Correa
621043,2018,1899,0.09373,0.10706,-0.0286174046066638,0.27054,0.27221,0.00653824415903269,0.62181,0.65925,-0.0304894946863014,0.3186,0.3294,0.00871768678022536,0.3613,0.306,109.68,Carlos Correa
621043,2019,1243,0.09413,0.10601,-0.0280927768302627,0.31989,0.28065,0.0440362910490747,0.61913,0.66427,-0.0330979827645033,0.3987,0.3317,0.06558356023958,0.3615,0.3084,108.98,Carlos Correa
621044,2018,376,0.09309,0.10372,-0.0224348171637925,0.14966,0.29787,-0.118508073375108,0.60733,0.67447,-0.0497196430304081,0.2522,0.3413,-0.0279745509872157,0.3774,0.3167,110.58,Jesmuel Valentin
621111,2019,283,0.15548,0.10352,0.0292027361116167,0.28767,0.36121,-0.0461575276952521,0.5375,0.70536,-0.13359555105996,0.1431,0.35,-0.0282859831939738,0.3789,0.331,108.26,Walker Buehler
621311,2016,899,0.14905,0.10457,0.0333666857092437,0.27419,0.27198,-0.0170646745719264,0.73843,0.66025,0.0867091026166654,0.3684,0.3349,0.0635224141677015,0.3635,0.3027,108.54,David Dahl
621311,2018,989,0.15774,0.10759,0.0321057096508361,0.29976,0.26544,0.0388777019868702,0.7673,0.64904,0.120552605858376,0.3641,0.3345,0.0667167349773952,0.3587,0.3042,107.23,David Dahl
621311,2019,1579,0.14693,0.10815,0.0191101749160518,0.32064,0.30617,0.020214511215164,0.73833,0.65801,0.0948891935869231,0.3746,0.3326,0.0656789252225976,0.3628,0.2993,109.08,David Dahl
621433,2017,421,0.11401,0.10137,-0.00320648302312716,0.11258,0.25509,-0.125476454408708,0.64423,0.67252,-0.017298483886442,0.3356,0.3369,0.0372846897759522,0.3764,0.3085,111.72,Brett Phillips
621433,2018,582,0.14948,0.10578,0.0250578863406656,0.19355,0.32039,-0.108425276858497,0.62338,0.67833,-0.03928893933423,0.2612,0.3465,0.00988855273627283,0.3769,0.3218,108.77,Brett Phillips
621433,2019,302,0.11258,0.1098,-0.013627437940294,0.13542,0.28073,-0.111972439916162,0.68153,0.67318,0.0182655051506391,0.2368,0.343,-0.0400161251022883,0.3924,0.3051,114.4,Brett Phillips
621439,2015,500,0.138,0.10729,0.0129830017190854,0.32031,0.32487,-0.0251663735420442,0.57565,0.61762,-0.0219298965145521,0.2739,0.3391,0.00726776528078416,0.3599,0.3216,106.13,Byron Buxton
621439,2016,1291,0.1495,0.10691,0.030388215159417,0.34467,0.30295,0.027133150914087,0.62736,0.6484,-0.00683202068196375,0.3115,0.3384,0.0483597523819505,0.364,0.3159,107.57,Byron Buxton
621439,2017,1956,0.13804,0.10623,0.0190743206019946,0.34271,0.31912,0.0318082962887221,0.64379,0.65197,-0.00239384835254913,0.3157,0.3394,0.0321740931991105,0.3669,0.3138,108.1,Byron Buxton
621439,2018,355,0.14648,0.10176,0.0254872335897504,0.44231,0.3783,0.0583750375318258,0.71598,0.62051,0.0846856629675003,0.1809,0.3341,-0.0433229816611884,0.3614,0.3024,108.17,Byron Buxton
621439,2019,1004,0.14442,0.1102,0.015589752142022,0.35039,0.29005,0.0606492603939698,0.74538,0.63531,0.119351801062382,0.3561,0.3293,0.0346959348782065,0.3628,0.2903,110.17,Byron Buxton
621446,2018,1577,0.17311000000000001,0.11,0.0459468992774431,0.39071,0.28038,0.114175218851402,0.71734,0.64713,0.0786800170834651,0.263,0.3324,-0.00854243428607721,0.3619,0.2991,108.87,Lewis Brinson
621446,2019,961,0.15921,0.11994,0.0208173972284147,0.4037,0.31177,0.0865442933455593,0.72248,0.65671,0.075372753451972,0.2123,0.3306,-0.0663671732572162,0.3641,0.2935,110.13,Lewis Brinson
621453,2018,640,0.10938,0.10697,-0.0127309119056197,0.24498,0.3311,-0.0752340339973165,0.6478,0.66891,-0.0195474957554898,0.3109,0.3411,0.0181827439029532,0.3714,0.3163,108.88,Steven Duggar
621453,2019,1111,0.11521,0.1076,-0.00897072685170763,0.24163,0.30306,-0.050683298063088,0.66546,0.6616,0.0172266787761252,0.2846,0.3401,-0.00881272668144624,0.3724,0.3118,109.5,Steven Duggar
621458,2019,263,0.13308,0.10799,0.00473516976665968,0.25,0.28879,-0.0200042893130599,0.66387,0.6832,-0.00515783500992377,0.425,0.3321,0.0487490389530954,0.3725,0.2997,112.17,Edwin Rios
621466,2018,190,0.12105,0.11196,-0.013129138110864,0.23944,0.30408,-0.0462152013654717,0.74157,0.66875,0.0570893884037346,0.3734,0.3268,0.018665044202577,0.3656,0.2903,111.87,DJ Stewart
621466,2019,558,0.12007,0.10677,-0.00213123604002231,0.17316,0.30173,-0.104311127542777,0.74444,0.66889,0.0845731604624545,0.3129,0.3373,-0.0215602759173387,0.3753,0.3024,111.27,DJ Stewart
621471,2017,553,0.0651,0.09673,-0.0426968863390296,0.145,0.30848,-0.146414019872384,0.56757,0.677,-0.0963227240679933,0.3496,0.3484,0.0120786533981868,0.3805,0.3286,109.21,Boog Powell
621493,2018,578,0.08997,0.10764,-0.0291252304579343,0.26316,0.30928,-0.0309869220592962,0.55987,0.66561,-0.0906104815514745,0.2622,0.3439,-0.0186826660169573,0.3792,0.3206,110.26,Taylor Ward
621512,2018,318,0.21698,0.10377,0.085406680138818,0.40659,0.28617,0.103212751987412,0.8323,0.65985,0.155104474787459,0.215,0.3341,-0.0208105237684307,0.3554,0.2961,106.38,Tomas Nido
621512,2019,443,0.20767,0.10634,0.0781988219021274,0.35659,0.2413,0.101535072694457,0.8216,0.64698,0.170188169271354,0.2289,0.328,-0.0333421566316774,0.3575,0.2842,108.99,Tomas Nido
621514,2018,313,0.09265,0.102,-0.0176429218484306,0.23485,0.281,-0.0276327024530964,0.66165,0.65227,0.0169802324696237,0.3521,0.3356,-0.00607415915265824,0.3698,0.3104,110.19,Christin Stewart
621514,2019,1591,0.12696,0.11197,-8.19852396835723e-4,0.32695,0.30118,0.0343616098661362,0.67895,0.67019,0.0236611402492889,0.309,0.3369,-0.0122509919881395,0.3693,0.3059,109.62,Christin Stewart
621532,2019,210,0.14286,0.11449,0.0063558762355957,0.32432,0.33147,-7.66597601865686e-4,0.6381,0.68618,-0.0224371912435719,0.1565,0.3352,-0.0301144619130739,0.365,0.307,108.89,Anthony Bemboom
621550,2018,236,0.13136,0.11832,-0.00653905119773376,0.27869,0.29551,-0.0119227371717154,0.61947,0.6586,-0.0262634141288606,0.3802,0.331,0.0319330537707429,0.3611,0.3069,109.09,Patrick Wisdom
621559,2017,611,0.12439,0.10609,0.00299402657140526,0.18142,0.31733,-0.125514238674274,0.63141,0.66413,-0.018719854709603,0.2893,0.3399,-0.00570391984401376,0.3696,0.3178,108.74,Max Moroff
621559,2018,273,0.14286,0.10748,0.0188722389009001,0.26506,0.33961,-0.0508235220740925,0.67925,0.67002,0.0132386328900915,0.2795,0.3427,0.00370411807444053,0.3668,0.318,107.03,Max Moroff
621563,2016,348,0.07471,0.1046,-0.0320511815201107,0.25758,0.26897,-0.0228048388276579,0.68712,0.62149,0.0720919196718807,0.3025,0.3346,-0.0115804278157715,0.3601,0.3091,107.62,Joey Wendle
621563,2018,1972,0.08621,0.10953,-0.0376774026208299,0.29677,0.30343,-6.69066623471511e-5,0.61045,0.6364,-0.0175237233461639,0.3439,0.333,0.0246199405998999,0.3523,0.3161,105.8,Joey Wendle
621563,2019,989,0.08696,0.10963,-0.0388101701933402,0.30263,0.32172,-0.00834397268542206,0.60917,0.66471,-0.0436006113418517,0.2877,0.3369,-0.0401382765960662,0.3577,0.3181,106.17,Joey Wendle
621566,2017,898,0.13252,0.10481,0.0158978020804172,0.22941,0.29665,-0.0592358207392999,0.67961,0.65645,0.0275455650253549,0.4142,0.3377,0.0913920813768469,0.3752,0.3075,111.1,Matt Olson
621566,2018,2826,0.1143,0.10993,-0.0106604676343663,0.18924,0.28879,-0.0910568685475345,0.6875,0.67311,0.0235390947943632,0.3526,0.3389,0.0359675837331997,0.3812,0.3053,112.48,Matt Olson
621566,2019,2201,0.11268,0.11167,-0.0148150561676815,0.23342,0.30702,-0.058755332109335,0.66604,0.68285,-0.00257521721299363,0.3848,0.34,0.0799595167893326,0.3798,0.3071,111.71,Matt Olson
621573,2018,485,0.07216,0.10418,-0.0445338426908238,0.25532,0.26652,-0.00648935843683591,0.58921,0.66895,-0.0612651791066706,0.2959,0.3369,-0.0119582469473444,0.3644,0.3159,108.16,Austin Dean
621573,2019,697,0.10043,0.11543,-0.0312882165124697,0.39583,0.34028,0.0553214073299567,0.64062,0.63295,0.022814553240442,0.2855,0.3322,-0.00874869064304933,0.3595,0.3047,108.22,Austin Dean
622046,2018,224,0.22768,0.10414,0.0875582007007316,0.37079,0.27354,0.0836002752746736,0.69388,0.62399,0.0647816071168403,0.2532,0.3263,-0.00430672100850606,0.3427,0.3077,105.03,Chris Shaw
622110,2015,2249,0.07648,0.10214,-0.0355331179682372,0.32727,0.29317,0.0132450399056438,0.62646,0.63355,0.00473442259414297,0.3404,0.336,0.0204074020636139,0.3664,0.3101,109.05,Matt Duffy
622110,2016,1397,0.06586,0.10291,-0.0439478036817292,0.24548,0.2425,-0.0103104145398451,0.63598,0.65395,3.57405495962049e-4,0.3008,0.3393,-0.0351028969078403,0.3735,0.3109,110.08,Matt Duffy
622110,2018,2120,0.07358,0.10653,-0.0467463545251713,0.30156,0.3008,0.0103850190232584,0.67355,0.65141,0.0312518255125919,0.3346,0.3345,-0.00655926116760919,0.3696,0.3043,110.49,Matt Duffy
622110,2019,664,0.06928,0.10302,-0.0441000120673231,0.2381,0.26951,-0.0131977415000646,0.58896,0.64746,-0.0398601836206793,0.3162,0.3347,-0.0322325090433997,0.3715,0.3108,110.99,Matt Duffy
622168,2018,1221,0.13677,0.10517,0.0142780359988901,0.30318,0.28243,0.0272836267148828,0.72402,0.65563,0.0726623824374784,0.3354,0.3355,0.0200103305263376,0.3609,0.3069,107.57,Yairo Munoz
622168,2019,648,0.15123,0.11201,0.0187400028794562,0.38172,0.30472,0.0766631651414682,0.76471,0.64868,0.122384470019297,0.2925,0.3283,-0.0070913760670217,0.3548,0.2892,108.07,Yairo Munoz
622194,2016,420,0.10238,0.10298,-0.00819079094157221,0.26582,0.28821,-0.02812442667795,0.66827,0.66758,0.017122004145600202,0.32,0.3344,0.00886197569724734,0.3691,0.3044,110.38,Bruce Maxwell
622194,2017,1122,0.07665,0.10385,-0.0368753062067024,0.19554,0.31692,-0.11407446030459,0.6116,0.68563,-0.062690602168436,0.2937,0.34,-0.0254052931119678,0.3766,0.3141,110.76,Bruce Maxwell
622194,2018,216,0.10185,0.09714,-0.00980393955145441,0.175,0.2731,-0.0734137979244944,0.73148,0.66703,0.0606479096807311,0.2379,0.3409,-0.0224462762417453,0.3782,0.3079,110.94,Bruce Maxwell
622226,2018,197,0.21827,0.11119,0.0722983067490264,0.26506,0.28265,-0.00212808504237796,0.71084,0.65461,0.0513568346372061,0.2591,0.3286,0.0126209336152897,0.3594,0.3032,109.37,Dylan Cozens
622491,2018,211,0.16588,0.09546,0.0498806035874333,0.35849,0.27768,0.070055976023132,0.66379,0.65428,0.0225548572279326,0.1238,0.3416,-0.0426145624464377,0.3532,0.3293,103.4,Luis Castillo
622534,2017,1979,0.08691,0.10218000000000001,-0.0254320892800181,0.2607,0.30586,-0.0410585652435807,0.62759,0.63709,-1.18008640292434e-4,0.3303,0.3393,0.011608354725419,0.3682,0.3151,108.52,Manuel Margot
622534,2018,1871,0.08979,0.10247,-0.0273689467310098,0.24359,0.29688,-0.0377497157471694,0.64911,0.64818,0.0107042326071565,0.2988,0.3409,-0.0280148170846668,0.3755,0.3114,110.15,Manuel Margot
622534,2019,1722,0.08653,0.10262,-0.0323714645496157,0.20993,0.29644,-0.0741147285050708,0.63825,0.66428,-0.0117243614976156,0.3087,0.3398,-0.0198930014957873,0.3755,0.3128,110.51,Manuel Margot
622569,2018,229,0.0655,0.09593,-0.0350146905507678,0.22642,0.29332,-0.0347281485147854,0.63793,0.63946,0.00627000802787222,0.3762,0.3405,0.0170842475285872,0.3793,0.311,111.4,Pablo Reyes
622569,2019,617,0.094,0.10864,-0.0310490937824458,0.28302,0.30983,-0.0185736573585753,0.67491,0.6794,0.00906813215318871,0.2724,0.3359,-0.0366998367906441,0.3763,0.3027,112.03,Pablo Reyes
622666,2017,936,0.11004,0.10455,-0.00632158480218121,0.25161,0.26255,-0.00702690360375718,0.71702,0.64831,0.0703308142010715,0.3448,0.3321,0.0372232285660149,0.3611,0.3027,108.73,Johan Camargo
622666,2018,2078,0.12271,0.10844,-0.00281511813506073,0.32648,0.29506,0.0368160480967272,0.6999,0.66576,0.0419633387641548,0.3558,0.3329,0.0416176919246647,0.3618,0.3046,108.68,Johan Camargo
622666,2019,889,0.12486,0.1178,-0.0109588762677528,0.33438,0.31131,0.0260302302522837,0.74515,0.66169,0.0935411205780422,0.2955,0.3346,-0.0278310334855836,0.3594,0.3049,107.41,Johan Camargo
622682,2018,816,0.10784,0.10766,-0.0147443868609946,0.40449,0.29741,0.101449654130327,0.7234,0.67969,0.0532850906137936,0.247,0.337,-0.0229368131983871,0.3575,0.3077,106.08,Victor Reyes
622682,2019,1174,0.09455,0.10966,-0.0312574660246133,0.34442,0.29443,0.0541852138470699,0.6625,0.68343,-0.00762019371434948,0.3444,0.335,0.0274833665809926,0.3574,0.3113,106.69,Victor Reyes
623143,2016,686,0.12099,0.10856,8.29572718718962e-4,0.35326,0.29514,0.0383033804140283,0.67769,0.64667,0.0443277580333523,0.3003,0.3375,-0.0104549703613206,0.3703,0.3055,109.72,Trevor Brown
623182,2017,794,0.14358,0.09805,0.0254644425032823,0.27076,0.30617,-0.0301168790180638,0.66307,0.64123,0.026461926117456,0.3162,0.335,0.0155249668985434,0.3694,0.3055,110.27,Patrick Kivlehan
623323,2019,236,0.13136,0.1096,0.00624384149962132,0.33824,0.36394,-0.00515268263261878,0.63248,0.68492,-0.0287581083660973,0.1351,0.3389,-0.0477516689244132,0.3608,0.3195,106.46,Braden Bishop
623520,2018,819,0.14408,0.10657,0.0198074253500936,0.28175,0.28575,0.00235590449756186,0.64411,0.6442,0.0057020755949566,0.3279,0.3344,0.0280584924139645,0.3683,0.3048,110.14,David Bote
623520,2019,1435,0.13868,0.111,0.00979838733021368,0.24424,0.30171,-0.0465138142508491,0.65113,0.65283,0.0140262855913461,0.3549,0.3344,0.0419928218660734,0.3679,0.30620000000000003,110.02,David Bote
623912,2019,1649,0.12614,0.11167,-0.00515221543146047,0.42472,0.32994,0.0959376808418286,0.71369,0.63381,0.093220231793019,0.3262,0.3289,0.0186637368788553,0.3562,0.2969,108.3,Harold Ramirez
